Acción,Incidencia,Farola,Sticker,Potencia,Tecnologia,Tipo,LATITUD,LONGITUD,Descripción,Mes,Tiempo (Días),Operario,Estado
Correctivo,1696752,1640743,036032,60.2,LED,ACT,2.94129855,-75.29441445,Se ha actuado sobre: Otros: C.E,Abril,0,cuad56 ,FINALIZADA
Correctivo,1695927,1640744,036035,60.2,LED,AVE,2.94129855,-75.29441445,Registro de incidencia tipo: IntermitentePQR-INTERVENTORIA,Abril,0,ESIP,FINALIZADA
Correctivo,1696751,1640744,036035,60.2,LED,ACT,2.94129855,-75.29441445,"Se ha actuado sobre: Conectores, Otros: C.E 2CDP",Abril,0,cuad56 ,FINALIZADA
Correctivo,1702494,1640940,3431-150,150,LED,AVE,2.92329524,-75.26787814,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1685676,1640940,3431-150,150,LED,AVE,2.92329524,-75.26787814,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1702496,1640940,3431-150,150,LED,ACT,2.92329524,-75.26787814,"Se ha actuado sobre: Fotocelda, Otros: 1F",Abril,0,cuad57 ,FINALIZADA
Correctivo,1685685,1640940,3431-150,150,LED,ACT,2.92329524,-75.26787814,Se ha actuado sobre: Otros: C.E,Abril,0,cuad55 ,FINALIZADA
Correctivo,1702495,1640941,3432-150,150,LED,AVE,2.92341847,-75.26781444,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1685679,1640941,3432-150,150,LED,AVE,2.92341847,-75.26781444,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1702497,1640941,3432-150,150,LED,ACT,2.92341847,-75.26781444,Se ha actuado sobre: Otros: C.E,Abril,0,cuad57 ,FINALIZADA
Correctivo,1685684,1640941,3432-150,150,LED,ACT,2.92341847,-75.26781444,Se ha actuado sobre: Otros: C.E,Abril,0,cuad55 ,FINALIZADA
Correctivo,1685680,1640943,3433-150,150,LED,AVE,2.92351189,-75.26775979,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1685683,1640943,3433-150,150,LED,ACT,2.92351189,-75.26775979,Se ha actuado sobre: Otros: C.E,Abril,0,cuad55 ,FINALIZADA
Correctivo,1685678,1640945,3429-150,150,LED,AVE,2.92349548,-75.26795089,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1685686,1640945,3429-150,150,LED,ACT,2.92349548,-75.26795089,Se ha actuado sobre: Otros: C.E,Abril,0,cuad55 ,FINALIZADA
Correctivo,1685635,1641055,022421,37,LED,AVE,2.936898116,-75.29459496,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1685734,1641055,022421,37,LED,ACT,2.936898116,-75.29459496,Se ha actuado sobre: Otros: C.E,Abril,0,cuad54 ,FINALIZADA
Correctivo,1685634,1641056,022430,37,LED,AVE,2.936620046,-75.29447098,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1685733,1641056,022430,37,LED,ACT,2.936620046,-75.29447098,Se ha actuado sobre: Otros: C.E,Abril,0,cuad54 ,FINALIZADA
Correctivo,1685633,1641057,021991,37,LED,AVE,2.936373091,-75.29436897,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1685728,1641057,021991,37,LED,ACT,2.936373091,-75.29436897,Se ha actuado sobre: Otros: C.E,Abril,0,cuad54 ,FINALIZADA
Correctivo,1685385,1641058,022429,37,LED,AVE,2.936064082,-75.29423697,Registro de incidencia tipo: ApagadaPQR-EXTERNA,Abril,2,ESIP,FINALIZADA
Correctivo,1687554,1641058,022429,37,LED,ACT,2.936064082,-75.29423697,Se ha actuado sobre: Otros: C.E,Abril,0,cuad59,FINALIZADA
Correctivo,1700680,1641117,SC,0.2,PSL,AVE,2.935745084,-75.29218598,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1700706,1641117,SC,0.2,PSL,ACT,2.935745084,-75.29218598,Se ha actuado sobre: DESMONTE DE POSTE POR CAIDA CON LUMINARIAS 025585,Abril,0,cuad56 ,FINALIZADA
Correctivo,1700044,1641118,SC,0.2,PSL,AVE,2.935745084,-75.29218598,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1700056,1641118,SC,0.2,PSL,ACT,2.935745084,-75.29218598,Se ha actuado sobre: DESMONTE DE POSTE POR CAIDA CON LUMINARIAS 008584 Y 025585,Abril,0,cuad56 ,FINALIZADA
Correctivo,1700717,1641301,068549,106.5,LED,AVE,2.941831,-75.248109,Registro de incidencia tipo: ApagadaPQR-EXTERNA,Abril,2,ESIP,FINALIZADA
Correctivo,1702867,1641301,068549,106.5,LED,ACT,2.941831,-75.248109,Se ha actuado sobre: Otros: C.E,Abril,0,cuad56 ,FINALIZADA
Correctivo,1702916,1641302,068585,106.5,LED,AVE,2.942127,-75.248201,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1702926,1641302,068585,106.5,LED,ACT,2.942127,-75.248201,Se ha actuado sobre: Otros: C.E,Abril,0,cuad56 ,FINALIZADA
Correctivo,1700715,1641320,068576,106.5,LED,AVE,2.94427,-75.248871,Registro de incidencia tipo: ApagadaPQR-EXTERNA,Abril,2,ESIP,FINALIZADA
Correctivo,1702871,1641320,068576,106.5,LED,ACT,2.94427,-75.248871,Se ha actuado sobre: Otros: C.E,Abril,0,cuad56 ,FINALIZADA
Correctivo,1700714,1641321,068582,106.5,LED,AVE,2.94427,-75.248871,Registro de incidencia tipo: ApagadaPQR-EXTERNA,Abril,2,ESIP,FINALIZADA
Correctivo,1702866,1641321,068582,106.5,LED,ACT,2.94427,-75.248871,Se ha actuado sobre: Otros: C.E,Abril,0,cuad56 ,FINALIZADA
Correctivo,1692096,1641486,018040,27.8,LED,AVE,2.935359064,-75.261588,Registro de incidencia tipo: ApagadaPQR-INTERNA AGM,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1692774,1641486,018040,27.8,LED,ACT,2.935359064,-75.261588,"Se ha actuado sobre: Acometida, Otros: 2MTS#6.C.E",Abril,0,cuad55 ,FINALIZADA
Correctivo,1685677,1641516,3430-150,150,LED,AVE,2.92335552,-75.26801728,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1685681,1641516,3430-150,150,LED,ACT,2.92335552,-75.26801728,Se ha actuado sobre: Otros: C.E,Abril,0,cuad55 ,FINALIZADA
Correctivo,1694807,1641628,029395,74.1,LED,AVE,2.933146114,-75.29918997,Registro de incidencia tipo: PrendidaPQR-INTERVENTORIA,Abril,2,ESIP,FINALIZADA
Correctivo,1697740,1641628,029395,74.1,LED,ACT,2.933146114,-75.29918997,"Se ha actuado sobre: Fotocelda, Otros: 1F",Abril,0,cuad56 ,FINALIZADA
Correctivo,1700605,1641706,020290,37,LED,AVE,2.93181529,-75.2916701,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1700620,1641706,020290,37,LED,ACT,2.93181529,-75.2916701,"Se ha actuado sobre: Acometida, Conectores, Otros: 5C.G/1MTR#6",Abril,0,cuad54 ,FINALIZADA
Correctivo,1700606,1641707,020291,37,LED,AVE,2.93181529,-75.2916701,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1700648,1641707,020291,37,LED,ACT,2.93181529,-75.2916701,Se ha actuado sobre: C.E,Abril,0,cuad54 ,FINALIZADA
Correctivo,1700608,1641712,010295,27.8,LED,AVE,2.9318973,-75.29132605,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1700646,1641712,010295,27.8,LED,ACT,2.9318973,-75.29132605,Se ha actuado sobre: C.E,Abril,0,cuad54 ,FINALIZADA
Correctivo,1700609,1641713,020287,37,LED,AVE,2.93194741,-75.29119362,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1700641,1641713,020287,37,LED,ACT,2.93194741,-75.29119362,Se ha actuado sobre: C.E,Abril,0,cuad54 ,FINALIZADA
Correctivo,1700612,1641714,020285,37,LED,AVE,2.93197476,-75.29106458,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1700643,1641714,020285,37,LED,ACT,2.93197476,-75.29106458,Se ha actuado sobre: C.E,Abril,0,cuad54 ,FINALIZADA
Correctivo,1700614,1641715,020282,37,LED,AVE,2.93200715,-75.29093895,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1700639,1641715,020282,37,LED,ACT,2.93200715,-75.29093895,Se ha actuado sobre: C.E,Abril,0,cuad54 ,FINALIZADA
Correctivo,1695776,1641792,016946,27.8,LED,AVE,2.931267,-75.294382,Registro de incidencia tipo: ApagadaPQR-EXTERNA,Abril,0,ESIP,FINALIZADA
Correctivo,1696754,1641792,016946,27.8,LED,ACT,2.931267,-75.294382,Se ha actuado sobre: Otros: C.E,Abril,0,cuad56 ,FINALIZADA
Correctivo,1696626,1641793,016583,27.8,LED,AVE,2.931226,-75.294562,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1696755,1641793,016583,27.8,LED,ACT,2.931226,-75.294562,Se ha actuado sobre: Otros: C.E,Abril,0,cuad56 ,FINALIZADA
Correctivo,1699181,1641925,027195,60.2,LED,AVE,2.931603067,-75.27458803,Registro de incidencia tipo: ApagadaPQR-EXTERNA,Abril,1,ESIP,FINALIZADA
Correctivo,1700551,1641925,027195,60.2,LED,ACT,2.931603067,-75.27458803,"Se ha actuado sobre: Acometida, Conectores, Otros: 10MTR.N6.2CDP.C.E",Abril,0,cuad55 ,FINALIZADA
Correctivo,1699180,1641926,027161,60.2,LED,AVE,2.931603067,-75.27458803,Registro de incidencia tipo: ApagadaPQR-EXTERNA,Abril,1,ESIP,FINALIZADA
Correctivo,1700559,1641926,027161,60.2,LED,ACT,2.931603067,-75.27458803,Se ha actuado sobre: Otros: C.E,Abril,0,cuad55 ,FINALIZADA
Correctivo,1702612,1641927,027200,60.2,LED,AVE,2.931167036,-75.27519,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,x,ESIP,EN CURSO
Correctivo,1697137,1641980,025304,60.2,LED,AVE,2.930057055,-75.27850202,Registro de incidencia tipo: ApagadaPQR-EXTERNA,Abril,2,ESIP,FINALIZADA
Correctivo,1699889,1641980,025304,60.2,LED,ACT,2.930057055,-75.27850202,Se ha actuado sobre: Otros: C.E,Abril,0,cuad56 ,FINALIZADA
Correctivo,1700053,1641981,025305,60.2,LED,AVE,2.930057055,-75.27850202,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1700177,1641981,025305,60.2,LED,ACT,2.930057055,-75.27850202,Se ha actuado sobre: Otros: C.E,Abril,0,cuad56 ,FINALIZADA
Correctivo,1691915,1642033,026936,60.2,LED,AVE,2.930649043,-75.27504203,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1699024,1642033,026936,60.2,LED,AVE,2.930649043,-75.27504203,Registro de incidencia tipo: ApagadaPQR-INTERNA AGM,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1699096,1642033,026936,60.2,LED,ACT,2.930649043,-75.27504203,Se ha actuado sobre: Otros: C.E,Abril,0,cuad56 ,FINALIZADA
Correctivo,1692043,1642033,026936,60.2,LED,ACT,2.930649043,-75.27504203,Se ha actuado sobre: Otros: C.E,Abril,0,cuad55 ,FINALIZADA
Correctivo,1691917,1642034,026040,60.2,LED,AVE,2.930649043,-75.27504203,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1699023,1642034,026040,60.2,LED,AVE,2.930649043,-75.27504203,Registro de incidencia tipo: ApagadaPQR-INTERNA AGM,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1692042,1642034,026040,60.2,LED,ACT,2.930649043,-75.27504203,"Se ha actuado sobre: Acometida, Otros: 10MTR3×14.C.E",Abril,0,cuad55 ,FINALIZADA
Correctivo,1699083,1642034,026040,60.2,LED,ACT,2.930649043,-75.27504203,"Se ha actuado sobre: Luminaria, Fotocelda, Otros: F.I 1F VIEJA025405-NUEVA026040",Abril,0,cuad56 ,FINALIZADA
Correctivo,1702605,1642155,024739,46.3,LED,AVE,2.93510103,-75.27441899,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,x,ESIP,EN CURSO
Correctivo,1702606,1642156,024740,46.3,LED,AVE,2.935070031,-75.27465699,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,x,ESIP,EN CURSO
Correctivo,1696920,1642322,048632,37,LED,AVE,2.925092268,-75.28314211,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,0,ESIP,FINALIZADA
Correctivo,1697649,1642322,048632,37,LED,ACT,2.925092268,-75.28314211,"Se ha actuado sobre: Acometida, Conectores, Otros: 33MTRS#2-2CDP-C.E",Abril,0,cuad57 ,FINALIZADA
Correctivo,1696921,1642323,048631,37,LED,AVE,2.925092268,-75.28314211,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,0,ESIP,FINALIZADA
Correctivo,1697650,1642323,048631,37,LED,ACT,2.925092268,-75.28314211,"Se ha actuado sobre: Conectores, Otros: 2CDP-C.E",Abril,0,cuad57 ,FINALIZADA
Correctivo,1694779,1642493,061178,60.2,LED,AVE,3.035619443,-75.25204188,Registro de incidencia tipo: ApagadaPQR-EXTERNA,Abril,0,ESIP,FINALIZADA
Correctivo,1695343,1642493,061178,60.2,LED,ACT,3.035619443,-75.25204188,Se ha actuado sobre: Otros: C.E,Abril,0,cuad55 ,FINALIZADA
Correctivo,1694778,1642494,061185,60.2,LED,AVE,3.035604437,-75.25198779,Registro de incidencia tipo: ApagadaPQR-EXTERNA,Abril,0,ESIP,FINALIZADA
Correctivo,1695342,1642494,061185,60.2,LED,ACT,3.035604437,-75.25198779,Se ha actuado sobre: Otros: C.E,Abril,0,cuad55 ,FINALIZADA
Correctivo,1668781,1642578,012472,27.8,LED,AVE,2.928780009,-75.29631187,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,25,COORDMTTO,FINALIZADA
Correctivo,1689355,1642578,012472,27.8,LED,ACT,2.928780009,-75.29631187,"Se ha actuado sobre: Fotocelda, Luminaria y VIEJA 049380 NUEVA012472 1F.F.I",Abril,0,cuad54 ,FINALIZADA
Correctivo,1700783,1642715,025716,60.2,LED,AVE,2.914085034,-75.28409496,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,1,ESIP,FINALIZADA
Correctivo,1702435,1642715,025716,60.2,LED,ACT,2.914085034,-75.28409496,Se ha actuado sobre: Otros: C.E,Abril,0,cuad57 ,FINALIZADA
Correctivo,1702485,1642875,064639,27.8,LED,AVE,2.908829,-75.264922,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1702525,1642875,064639,27.8,LED,ACT,2.908829,-75.264922,Se ha actuado sobre: Otros: C.E,Abril,0,cuad54 ,FINALIZADA
Correctivo,1699345,1642975,00421,150,LED,AVE,2.900845033,-75.26184304,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,5,ESIP,FINALIZADA
Correctivo,1702583,1642975,00421,150,LED,ACT,2.900845033,-75.26184304,Se ha actuado sobre: EJECUCION DE PROYECTOS,Abril,0,cuad55 ,FINALIZADA
Correctivo,1685166,1642976,3763-150,150,LED,AVE,2.900617,-75.2615,Registro de incidencia tipo: ApagadaPQR-EXTERNA,Abril,0,ESIP,FINALIZADA
Correctivo,1685669,1642976,3763-150,150,LED,ACT,2.900617,-75.2615,Se ha actuado sobre: Otros: C.E,Abril,0,cuad56 ,FINALIZADA
Correctivo,1704038,1642984,024251,46.3,LED,AVE,2.9034917,-75.27244377,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1704111,1642984,024251,46.3,LED,ACT,2.9034917,-75.27244377,Se ha actuado sobre: C.E,Abril,0,cuad57 ,FINALIZADA
Correctivo,1704039,1642985,024753,46.3,LED,AVE,2.90322676,-75.27246644,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1704118,1642985,024753,46.3,LED,ACT,2.90322676,-75.27246644,Se ha actuado sobre: C.E,Abril,0,cuad57 ,FINALIZADA
Correctivo,1704042,1642986,024240,46.3,LED,AVE,2.90289606,-75.27250556,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1704102,1642986,024240,46.3,LED,ACT,2.90289606,-75.27250556,Se ha actuado sobre: C.E,Abril,0,cuad57 ,FINALIZADA
Correctivo,1704044,1642987,024751,46.3,LED,AVE,2.90269113,-75.27253605,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1704116,1642987,024751,46.3,LED,ACT,2.90269113,-75.27253605,Se ha actuado sobre: C.E,Abril,0,cuad57 ,FINALIZADA
Correctivo,1704046,1642988,024408,46.3,LED,AVE,2.90241148,-75.27258908,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1704115,1642988,024408,46.3,LED,ACT,2.90241148,-75.27258908,Se ha actuado sobre: C.E,Abril,0,cuad57 ,FINALIZADA
Correctivo,1704155,1642989,024747,46.3,LED,AVE,2.90214099,-75.27265967,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1704167,1642989,024747,46.3,LED,ACT,2.90214099,-75.27265967,Se ha actuado sobre: C.E,Abril,0,cuad57 ,FINALIZADA
Correctivo,1704051,1642990,024250,46.3,LED,AVE,2.90188501,-75.27273907,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1704109,1642990,024250,46.3,LED,ACT,2.90188501,-75.27273907,Se ha actuado sobre: C.E,Abril,0,cuad57 ,FINALIZADA
Correctivo,1704053,1642991,024407,46.3,LED,AVE,2.90163027,-75.27283269,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1704112,1642991,024407,46.3,LED,ACT,2.90163027,-75.27283269,Se ha actuado sobre: C.E,Abril,0,cuad57 ,FINALIZADA
Correctivo,1704055,1642992,024239,46.3,LED,AVE,2.901376,-75.272931,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1704101,1642992,024239,46.3,LED,ACT,2.901376,-75.272931,Se ha actuado sobre: C.E,Abril,0,cuad57 ,FINALIZADA
Correctivo,1704057,1642993,024245,46.3,LED,AVE,2.90112953,-75.27303574,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1704105,1642993,024245,46.3,LED,ACT,2.90112953,-75.27303574,Se ha actuado sobre: C.E,Abril,0,cuad57 ,FINALIZADA
Correctivo,1704058,1642994,024238,46.3,LED,AVE,2.90086739,-75.27312817,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1704099,1642994,024238,46.3,LED,ACT,2.90086739,-75.27312817,Se ha actuado sobre: C.E,Abril,0,cuad57 ,FINALIZADA
Correctivo,1704061,1642995,024241,46.3,LED,AVE,2.90062714,-75.27319948,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1704104,1642995,024241,46.3,LED,ACT,2.90062714,-75.27319948,Se ha actuado sobre: C.E,Abril,0,cuad57 ,FINALIZADA
Correctivo,1704154,1642996,024247,46.3,LED,AVE,2.90036424,-75.27327318,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1704161,1642996,024247,46.3,LED,ACT,2.90036424,-75.27327318,Se ha actuado sobre: C.E,Abril,0,cuad57 ,FINALIZADA
Correctivo,1691362,1643023,018418,27.8,LED,AVE,2.861628074,-75.23427001,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,0,ESIP,FINALIZADA
Correctivo,1691652,1643023,018418,27.8,LED,ACT,2.861628074,-75.23427001,"Se ha actuado sobre: Luminaria, Otros: NUEVA.010418.VIEJA.016287.F.I",Abril,0,cuad55 ,FINALIZADA
Correctivo,1698969,1643123,067966,74.1,LED,AVE,2.986498,-75.274904,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1699094,1643123,067966,74.1,LED,ACT,2.986498,-75.274904,Se ha actuado sobre: Otros: C.E,Abril,0,cuad56 ,FINALIZADA
Correctivo,1689022,1643211,029764,92.6,LED,AVE,2.96445,-75.293945,Registro de incidencia tipo: ApagadaPQR-EXTERNA,Abril,0,ESIP,FINALIZADA
Correctivo,1689445,1643211,029764,92.6,LED,ACT,2.96445,-75.293945,Se ha actuado sobre: Otros: C.E,Abril,0,cuad55 ,FINALIZADA
Correctivo,1690388,1643365,033681,27.8,LED,AVE,2.955883,-75.277072,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,1,COORDMTTO,FINALIZADA
Correctivo,1691005,1643365,033681,27.8,LED,ACT,2.955883,-75.277072,Se ha actuado sobre: Otros: C.E,Abril,0,cuad56 ,FINALIZADA
Correctivo,1690718,1643515,070706,106.5,LED,AVE,2.950627648,-75.28680543,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,0,ESIP,FINALIZADA
Correctivo,1691004,1643515,070706,106.5,LED,ACT,2.950627648,-75.28680543,"Se ha actuado sobre: Luminaria, Otros: F.I-VIEJA030720-NUEVA070706",Abril,0,cuad57 ,FINALIZADA
Correctivo,1687423,1643589,068503,106.5,LED,AVE,2.943777071,-75.28272496,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1687447,1643589,068503,106.5,LED,ACT,2.943777071,-75.28272496,Se ha actuado sobre: Otros: C.E,Abril,0,cuad56 ,FINALIZADA
Correctivo,1687424,1643590,068506,106.5,LED,AVE,2.943777071,-75.28272496,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1687448,1643590,068506,106.5,LED,ACT,2.943777071,-75.28272496,"Se ha actuado sobre: Conectores, Otros: C.E 1GEL",Abril,0,cuad56 ,FINALIZADA
Correctivo,1688150,1643591,040134,106.5,LED,AVE,2.944004118,-75.28320301,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1688182,1643591,040134,106.5,LED,ACT,2.944004118,-75.28320301,Se ha actuado sobre: Otros: C.E,Abril,0,cuad56 ,FINALIZADA
Correctivo,1688152,1643592,040149,106.5,LED,AVE,2.944121111,-75.28314401,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1688181,1643592,040149,106.5,LED,ACT,2.944121111,-75.28314401,Se ha actuado sobre: Otros: C.E,Abril,0,cuad56 ,FINALIZADA
Correctivo,1695925,1643593,040129,106.5,LED,AVE,2.944354077,-75.28347,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,1,ESIP,FINALIZADA
Correctivo,1697738,1643593,040129,106.5,LED,ACT,2.944354077,-75.28347,"Se ha actuado sobre: Acometida, Conectores, Otros: C.E 2CDP 34CABLE2X4+4",Abril,0,cuad56 ,FINALIZADA
Correctivo,1700652,1643624,SC,0.3,PSL,AVE,2.938380039,-75.289307,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,2,COORDMTTO,FINALIZADA
Correctivo,1700707,1643624,SC,0.3,PSL,ACT,2.938380039,-75.289307,Se ha actuado sobre: DESMONTE DE POSTE POR ACCIDENTE DE TRANCITO  CON LUMINARIAS 030758,Abril,0,cuad56 ,FINALIZADA
Correctivo,1700681,1643625,SC,0.3,PSL,AVE,2.93838013,-75.289307,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1700708,1643625,SC,0.3,PSL,ACT,2.93838013,-75.289307,Se ha actuado sobre: DESMONTE DE POSTE POR ACCIDENTE DE TRANCITO  CON LUMINARIAS 028580,Abril,0,cuad56 ,FINALIZADA
Correctivo,1695791,1643650,036246,60.2,LED,AVE,2.94133104,-75.28975696,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1695882,1643650,036246,60.2,LED,ACT,2.94133104,-75.28975696,Se ha actuado sobre: Conectores y C.E 2 CDP,Abril,0,cuad54 ,FINALIZADA
Correctivo,1695792,1643651,036245,60.2,LED,AVE,2.94133104,-75.28975696,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1695883,1643651,036245,60.2,LED,ACT,2.94133104,-75.28975696,Se ha actuado sobre: C.E 20MTS DE CABLE 3X14,Abril,0,cuad54 ,FINALIZADA
Correctivo,1695794,1643652,030763,106.5,LED,AVE,2.941076105,-75.28972702,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1695885,1643652,030763,106.5,LED,ACT,2.941076105,-75.28972702,Se ha actuado sobre: C.E 20MTS DE CABLE 3X14,Abril,0,cuad54 ,FINALIZADA
Correctivo,1695793,1643653,030772,106.5,LED,AVE,2.941076105,-75.28972702,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1695884,1643653,030772,106.5,LED,ACT,2.941076105,-75.28972702,Se ha actuado sobre: C.E 20MTS DE CABLE 3X14,Abril,0,cuad54 ,FINALIZADA
Correctivo,1695819,1643654,069244,106.5,LED,AVE,2.940822074,-75.28969501,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1695886,1643654,069244,106.5,LED,ACT,2.940822074,-75.28969501,Se ha actuado sobre: C.E 20MTS DE CABLE 3X14,Abril,0,cuad54 ,FINALIZADA
Correctivo,1695851,1643655,040179,106.5,LED,AVE,2.940822074,-75.28969501,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1695887,1643655,040179,106.5,LED,ACT,2.940822074,-75.28969501,Se ha actuado sobre: C.E 20MTS DE CABLE 3X14,Abril,0,cuad54 ,FINALIZADA
Correctivo,1695852,1643656,030769,106.5,LED,AVE,2.940591109,-75.28968199,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1695890,1643656,030769,106.5,LED,ACT,2.940591109,-75.28968199,Se ha actuado sobre: C.E 20MTS DE CABLE 3X14,Abril,0,cuad54 ,FINALIZADA
